source_file,folder_path,crawl_date,crawl_time,city,temperature_°C_,feels_like_°C_,temp_min_°C_,temp_max_°C_,pressure_hPa_,humidity_%_,visibility_m_,wind_speed_m/s_,wind_deg_°_,cloudiness_%_,weather_main,weather_description,sunrise_date,sunrise_time,sunset_date,sunset_time
weather_data 2025-09-12 11:47:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,11:47,Chennai,30.86,35.56,30.86,30.86,1008,64,10000,3.67,20,100,Clouds,overcast clouds,2025-09-12,05:58:03,2025-09-12,18:12:43
weather_data 2025-09-12 11:47:45.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-12,11:47,Kanpur,33.06,37.31,33.06,33.06,1008,53,10000,2.18,302,100,Clouds,overcast clouds,2025-09-12,05:53:00,2025-09-12,18:17:12
weather_data 2025-08-31 15:02:36.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,15:02,Chennai,33.98,38.02,33.98,33.98,1003,49,10000,1.2,1,100,Clouds,overcast clouds,2025-08-31,05:57:55,2025-08-31,18:21:03
weather_data 2025-08-31 15:02:36.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,15:02,Indore,22.12,22.66,22.12,22.12,1003,87,10000,5.14,276,100,Clouds,overcast clouds,2025-08-31,06:09:00,2025-08-31,18:45:32
weather_data 2025-08-31 15:02:36.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,15:02,Vadodara,30.57,36.19,30.57,30.57,1003,69,10000,5.1,245,100,Clouds,overcast clouds,2025-08-31,06:19:51,2025-08-31,18:55:45
weather_data 2025-08-31 15:50:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,15:50,Chennai,32.69,36.82,32.69,32.69,1003,54,10000,3.62,71,100,Clouds,overcast clouds,2025-08-31,05:57:55,2025-08-31,18:21:03
weather_data 2025-08-31 15:50:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,15:50,Indore,22.26,22.81,22.26,22.26,1003,87,10000,5.14,276,100,Clouds,overcast clouds,2025-08-31,06:09:00,2025-08-31,18:45:32
weather_data 2025-08-31 15:50:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,15:50,Vadodara,30.58,36.22,30.58,30.58,1003,69,10000,5.1,245,100,Clouds,overcast clouds,2025-08-31,06:19:51,2025-08-31,18:55:45
weather_data 2025-08-31 13:19:42.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,13:19,Nagpur,29.43,35.01,29.43,29.43,1003,76,10000,3.51,253,100,Clouds,overcast clouds,2025-08-31,05:57:05,2025-08-31,18:31:19
weather_data 2025-08-31 23:02:16.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,23:02,Jaipur,24.75,25.68,24.75,24.75,1003,92,10000,2.14,287,100,Clouds,overcast clouds,2025-08-31,06:05:49,2025-08-31,18:48:50
weather_data 2025-08-31 23:02:16.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,23:02,Lucknow,27.95,32.92,27.95,27.95,1003,86,10000,3.17,93,100,Clouds,overcast clouds,2025-08-31,05:45:28,2025-08-31,18:28:24
weather_data 2025-08-31 03:48:44.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:48,Jaipur,27.07,29.7,27.07,27.07,1003,78,10000,2.18,98,100,Clouds,overcast clouds,2025-08-31,06:05:49,2025-08-31,18:48:50
weather_data 2025-08-31 03:48:44.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:48,Kanpur,27.47,30.81,27.47,27.47,1003,80,10000,3.23,120,100,Clouds,overcast clouds,2025-08-31,05:48:03,2025-08-31,18:30:22
weather_data 2025-08-31 19:48:27.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,19:48,Ludhiana,23.14,24.04,23.14,23.14,1003,97,10000,4.14,88,100,Clouds,overcast clouds,2025-08-31,06:02:22,2025-08-31,18:52:02
weather_data 2025-09-02 19:48:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,19:47,Nagpur,25.2,26.2,25.2,25.2,1003,93,10000,2.58,276,100,Clouds,overcast clouds,2025-09-02,05:57:36,2025-09-02,18:29:32
weather_data 2025-09-04 19:47:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-04,19:47,Nagpur,23.97,24.8,23.97,23.97,1003,91,10000,3.56,235,100,Clouds,overcast clouds,2025-09-04,05:58:06,2025-09-04,18:27:42
weather_data 2025-09-01 19:47:32.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,19:47,Chennai,31.38,34.16,31.38,31.38,1003,54,10000,6.11,318,100,Clouds,overcast clouds,2025-09-01,05:57:57,2025-09-01,18:20:24
weather_data 2025-09-01 19:47:32.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,19:47,Surat,26.38,26.38,26.38,26.38,1003,88,10000,6.11,238,100,Clouds,overcast clouds,2025-09-01,06:22:24,2025-09-01,18:55:29
weather_data 2025-09-02 19:48:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,19:47,Delhi,24.25,25.11,24.25,24.25,1003,91,10000,5.18,107,100,Clouds,overcast clouds,2025-09-02,05:59:47,2025-09-02,18:42:24
weather_data 2025-09-02 19:48:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,19:47,Surat,27.38,30.96,27.38,27.38,1003,83,10000,3.83,226,100,Clouds,overcast clouds,2025-09-02,06:22:40,2025-09-02,18:54:35
weather_data 2025-09-02 19:48:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,19:47,Vadodara,29.36,31.83,29.36,29.36,1003,61,10000,2.26,269,100,Clouds,overcast clouds,2025-09-02,06:20:26,2025-09-02,18:53:53
weather_data 2025-09-02 19:48:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,19:47,Ludhiana,22.81,23.73,22.81,22.81,1003,99,10000,5.4,101,100,Clouds,overcast clouds,2025-09-02,06:03:31,2025-09-02,18:49:37
weather_data 2025-09-04 19:47:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-04,19:47,Vadodara,24.67,25.62,24.67,24.67,1003,93,10000,4.94,269,100,Clouds,overcast clouds,2025-09-04,06:21:00,2025-09-04,18:51:59
weather_data 2025-08-30 16:30:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,16:30,Nagpur,29.98,35.23,29.98,29.98,1003,71,10000,2.57,232,100,Clouds,overcast clouds,2025-08-30,05:56:49,2025-08-30,18:32:12
weather_data 2025-09-01 03:51:08.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:51,Nagpur,25.9,27.13,25.9,25.9,1003,99,10000,2.57,265,100,Clouds,overcast clouds,2025-09-01,05:57:21,2025-09-01,18:30:26
weather_data 2025-09-05 03:47:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,03:47,Nagpur,22.68,23.51,22.68,22.68,1003,96,10000,3.73,218,100,Clouds,overcast clouds,2025-09-05,05:58:21,2025-09-05,18:26:47
weather_data 2025-09-01 15:49:06.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,15:49,Hyderabad,26.47,26.47,26.47,26.47,1003,72,10000,6.52,278,100,Clouds,overcast clouds,2025-09-01,06:02:24,2025-09-01,18:30:22
weather_data 2025-09-02 07:47:32.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,07:47,Patna,31.6,35.61,31.6,31.6,1003,58,10000,4.22,99,100,Clouds,overcast clouds,2025-09-02,05:30:27,2025-09-02,18:08:33
weather_data 2025-09-02 11:47:30.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,11:47,Ludhiana,21.51,22.3,21.51,21.51,1003,99,10000,5.14,132,100,Clouds,overcast clouds,2025-09-02,06:03:31,2025-09-02,18:49:37
weather_data 2025-09-02 11:47:30.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,11:47,Agra,28.16,31.87,28.16,28.16,1003,76,10000,3.29,164,100,Clouds,overcast clouds,2025-09-02,05:57:42,2025-09-02,18:38:05
weather_data 2025-09-02 23:47:29.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,23:47,Agra,25.59,26.53,25.59,25.59,1003,89,10000,1.95,59,100,Clouds,overcast clouds,2025-09-02,05:57:42,2025-09-02,18:38:05
weather_data 2025-09-11 15:47:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-11,15:47,Varanasi,32.55,37.42,32.55,32.55,1003,57,10000,4.22,342,100,Clouds,overcast clouds,2025-09-11,05:42:29,2025-09-11,18:07:15
weather_data 2025-08-30 16:03:26.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,16:03,Jaipur,25.7,25.87,25.7,25.7,1003,59,10000,2.77,25,100,Clouds,overcast clouds,2025-08-30,06:05:23,2025-08-30,18:49:54
weather_data 2025-08-30 16:30:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,16:30,Jaipur,25.69,25.86,25.69,25.69,1003,59,10000,2.77,25,100,Clouds,overcast clouds,2025-08-30,06:05:23,2025-08-30,18:49:54
weather_data 2025-08-30 16:30:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,16:30,Vadodara,30.39,36.55,30.39,30.39,1003,72,10000,3.53,246,100,Clouds,overcast clouds,2025-08-30,06:19:33,2025-08-30,18:56:40
weather_data 2025-09-03 03:47:43.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-03,03:47,Surat,26.38,26.38,26.38,26.38,1003,84,10000,3.7,260,100,Clouds,overcast clouds,2025-09-03,06:22:55,2025-09-03,18:53:41
weather_data 2025-09-03 03:47:43.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-03,03:47,Bhopal,22.73,23.62,22.73,22.73,1003,98,10000,2.62,319,100,Clouds,overcast clouds,2025-09-03,06:03:17,2025-09-03,18:36:47
weather_data 2025-09-04 03:50:10.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-04,03:50,Jaipur,24.26,25.07,24.26,24.26,1003,89,10000,2.76,10,100,Clouds,overcast clouds,2025-09-04,06:07:34,2025-09-04,18:44:30
weather_data 2025-09-05 03:47:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,03:47,Surat,25.01,25.94,25.01,25.01,1003,91,10000,4.82,282,100,Clouds,overcast clouds,2025-09-05,06:23:25,2025-09-05,18:51:51
weather_data 2025-09-05 23:47:31.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,23:47,Jaipur,24.11,25,24.11,24.11,1003,93,10000,5.83,81,100,Clouds,overcast clouds,2025-09-05,06:08:00,2025-09-05,18:43:24
weather_data 2025-09-06 15:48:05.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:48,Vadodara,27.46,31.04,27.46,27.46,1003,82,10000,5.66,197,100,Clouds,overcast clouds,2025-09-06,06:21:34,2025-09-06,18:50:04
weather_data 2025-09-07 03:47:55.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,03:47,Vadodara,24.54,25.5,24.54,24.54,1003,94,10000,4.73,209,100,Clouds,overcast clouds,2025-09-07,06:21:51,2025-09-07,18:49:06
weather_data 2025-09-07 19:48:05.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,19:48,Kanpur,30.59,35.2,30.59,30.59,1003,65,10000,1.96,176,100,Clouds,overcast clouds,2025-09-07,05:50:58,2025-09-07,18:22:47
weather_data 2025-09-07 19:48:05.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-07,19:48,Varanasi,31.16,35.19,31.16,31.16,1003,60,10000,1.69,168,100,Clouds,overcast clouds,2025-09-07,05:41:00,2025-09-07,18:11:34
weather_data 2025-09-10 19:49:41.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,19:49,Lucknow,30.4,35.01,30.4,30.4,1003,66,10000,3.17,271,100,Clouds,overcast clouds,2025-09-10,05:49:45,2025-09-10,18:17:22
weather_data 2025-09-10 19:49:41.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-10,19:49,Patna,31.97,36.42,31.97,31.97,1003,58,10000,2.35,246,100,Clouds,overcast clouds,2025-09-10,05:33:32,2025-09-10,18:00:00
weather_data 2025-08-31 15:02:36.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,15:02,Surat,28.35,32.99,28.35,28.35,1004,80,10000,4.96,225,100,Clouds,overcast clouds,2025-08-31,06:22:09,2025-08-31,18:56:23
weather_data 2025-08-31 15:50:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,15:50,Surat,28.33,32.94,28.33,28.33,1004,80,10000,4.96,225,100,Clouds,overcast clouds,2025-08-31,06:22:09,2025-08-31,18:56:23
weather_data 2025-08-31 19:48:27.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,19:48,Surat,26.97,30.25,26.97,26.97,1004,86,10000,4.21,212,100,Clouds,overcast clouds,2025-08-31,06:22:09,2025-08-31,18:56:23
weather_data 2025-09-01 07:51:21.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,07:51,Surat,25.79,26.8,25.79,25.79,1004,91,10000,2.96,222,100,Clouds,overcast clouds,2025-09-01,06:22:24,2025-09-01,18:55:29
weather_data 2025-09-01 23:47:33.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,23:47,Surat,26.33,26.33,26.33,26.33,1004,90,10000,5.74,242,100,Clouds,overcast clouds,2025-09-01,06:22:24,2025-09-01,18:55:29
weather_data 2025-09-01 03:51:08.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:51,Surat,26.02,26.02,26.02,26.02,1004,88,10000,5.43,229,100,Clouds,overcast clouds,2025-09-01,06:22:24,2025-09-01,18:55:29
weather_data 2025-09-03 19:47:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-03,19:47,Surat,27.59,30.72,27.59,27.59,1004,77,10000,3.84,221,100,Clouds,overcast clouds,2025-09-03,06:22:55,2025-09-03,18:53:41
weather_data 2025-09-03 23:47:33.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-03,23:47,Surat,26.5,26.5,26.5,26.5,1004,82,10000,5.55,250,100,Clouds,overcast clouds,2025-09-03,06:22:55,2025-09-03,18:53:41
weather_data 2025-09-05 15:47:55.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,15:47,Surat,26.69,29.54,26.69,26.69,1004,86,10000,5.38,247,100,Clouds,overcast clouds,2025-09-05,06:23:25,2025-09-05,18:51:51
weather_data 2025-09-06 03:50:30.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,03:50,Surat,25.85,26.79,25.85,25.85,1004,88,10000,4.94,252,100,Clouds,overcast clouds,2025-09-06,06:23:40,2025-09-06,18:50:55
weather_data 2025-09-02 07:47:32.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,07:47,Nagpur,24.37,25.16,24.37,24.37,1004,88,10000,2.34,276,100,Clouds,overcast clouds,2025-09-02,05:57:36,2025-09-02,18:29:32
weather_data 2025-09-02 15:50:06.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,15:50,Hyderabad,24.62,25.3,24.62,24.62,1004,83,10000,4.43,285,100,Clouds,overcast clouds,2025-09-02,06:02:33,2025-09-02,18:29:35
weather_data 2025-09-02 19:48:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,19:47,Chennai,30.86,34.31,30.86,30.86,1004,59,10000,4.15,328,100,Clouds,overcast clouds,2025-09-02,05:57:59,2025-09-02,18:19:43
weather_data 2025-09-02 19:48:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,19:47,Indore,23.49,24.3,23.49,23.49,1004,92,10000,3.82,298,100,Clouds,overcast clouds,2025-09-02,06:09:37,2025-09-02,18:43:39
weather_data 2025-09-02 07:47:32.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,07:47,Indore,22.93,23.76,22.93,22.93,1004,95,10000,4.49,275,100,Clouds,overcast clouds,2025-09-02,06:09:37,2025-09-02,18:43:39
weather_data 2025-09-02 07:47:32.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,07:47,Bhopal,22.7,23.53,22.7,22.7,1004,96,10000,2.75,251,100,Clouds,overcast clouds,2025-09-02,06:02:58,2025-09-02,18:37:45
weather_data 2025-09-02 23:47:29.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,23:47,Delhi,24.62,25.51,24.62,24.62,1004,91,10000,3.66,115,100,Clouds,overcast clouds,2025-09-02,05:59:47,2025-09-02,18:42:24
weather_data 2025-09-02 23:47:29.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,23:47,Vadodara,27.68,30.42,27.68,27.68,1004,73,10000,2.58,215,100,Clouds,overcast clouds,2025-09-02,06:20:26,2025-09-02,18:53:53
weather_data 2025-09-02 23:47:29.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,23:47,Ludhiana,22.87,23.69,22.87,22.87,1004,95,10000,4.53,81,100,Clouds,overcast clouds,2025-09-02,06:03:31,2025-09-02,18:49:37
weather_data 2025-08-30 16:03:26.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,16:03,Nagpur,29.96,34.94,29.96,29.96,1004,70,10000,2.32,232,100,Clouds,overcast clouds,2025-08-30,05:56:49,2025-08-30,18:32:12
weather_data 2025-08-30 06:19:28.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,06:19,Bhopal,24.22,25.1,24.22,24.22,1004,92,10000,1.9,176,100,Clouds,overcast clouds,2025-08-30,06:02:00,2025-08-30,18:40:37
weather_data 2025-08-30 16:03:26.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,16:03,Indore,25.16,26.03,25.16,25.16,1004,88,10000,3.65,303,100,Clouds,overcast clouds,2025-08-30,06:08:41,2025-08-30,18:46:28
weather_data 2025-08-30 16:30:57.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,16:30,Indore,25.22,26.02,25.22,25.22,1004,85,10000,3.65,303,100,Clouds,overcast clouds,2025-08-30,06:08:41,2025-08-30,18:46:28
