source_path,folder_path,crawl_date,crawl_time,city,forecast_date,sunrise,sunset,temp_min_°C_,temp_max_°C_,morning_temp_°C_,day_temp_°C_,evening_temp_°C_,night_temp_°C_,pressure_hPa_,humidity_%_,wind_speed_m/s_,wind_deg_°_,cloudiness_%_,weather_main,weather_desc,pop_%_,rain_mm_
forecast_data 2025-09-06 23:47:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,23:46,Chennai,2025-09-07,05:58,18:16,28.68,32.51,31.725,29.97,29.56,29.05,1006.875,66.875,3.55125,182.75,60.25,Rain,light rain,27.5,1.7
forecast_data 2025-09-06 23:47:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,23:46,Mumbai,2025-09-08,06:24,18:49,26.11,27.57,26.69,27.55,27.14,26.41,1007.25,81.25,5.46,193.25,44.75,Rain,light rain,54,4.95
forecast_data 2025-09-06 23:47:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,23:46,Bangalore,2025-09-07,06:08,18:27,21.08,26.31,24.42,25.95,23.12,21.6566666666667,1010.75,76.25,3.77375,274.875,71.5,Rain,light rain,72.5,9.57
forecast_data 2025-09-06 23:47:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,23:46,Lucknow,2025-09-08,05:48,18:21,27.56,34.45,31.515,33.15,29.73,28.6066666666667,1003.625,67.125,2.54,275.5,71.375,Rain,light rain,54.5,5.71
forecast_data 2025-09-06 23:47:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,23:46,Surat,2025-09-08,06:23,18:50,24.98,29.25,27.83,28.54,26.04,25.1933333333333,1006,81.75,4.99125,206.125,43.625,Rain,light rain,54.25,2.11
forecast_data 2025-09-06 23:47:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,23:46,Surat,2025-09-09,06:23,18:50,24.93,29.46,27.2,28.855,26.19,25.2933333333333,1008,79,4.02625,199,55.875,Rain,light rain,12.125,0.79
forecast_data 2025-09-06 23:47:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,23:46,Hyderabad,2025-09-09,06:03,18:26,22.73,30.63,28.185,29.08,24.87,23.57,1007.5,72.875,3.84125,310,48.125,Rain,light rain,48.75,13.77
forecast_data 2025-09-06 23:47:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,23:46,Hyderabad,2025-09-10,06:03,18:26,22.98,28.32,26.895,27.51,24.47,23.5633333333333,1007,81,4.835,325.75,84.75,Rain,light rain,84.25,22.06
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Hyderabad,2025-09-09,06:03,18:26,23.07,30.52,28.465,29.61,25.37,23.56,1007.625,71.375,3.06625,300.75,36.875,Rain,light rain,42.625,2.76
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Hyderabad,2025-09-10,06:03,18:26,23,29.16,27.39,27.82,24.55,23.4733333333333,1007,79.375,4.17375,332.5,62.5,Rain,light rain,85,24.39
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Hyderabad,2025-09-09,06:03,18:26,23.07,30.52,28.465,29.61,25.37,23.56,1007.625,71.375,3.06625,300.75,36.875,Rain,light rain,42.625,2.76
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Hyderabad,2025-09-10,06:03,18:26,23,29.16,27.39,27.82,24.55,23.4733333333333,1007,79.375,4.17375,332.5,62.5,Rain,light rain,85,24.39
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Hyderabad,2025-09-10,06:03,18:26,22.94,29.57,27.81,27.74,24.39,23.3366666666667,1006.875,79.25,4.46625,329.5,69.5,Rain,light rain,84,16.54
forecast_data 2025-09-06 19:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,19:46,Hyderabad,2025-09-09,06:03,18:26,22.73,30.63,28.185,29.08,24.87,23.57,1007.5,72.875,3.84125,310,48.125,Rain,light rain,48.75,13.77
forecast_data 2025-09-06 19:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,19:46,Hyderabad,2025-09-10,06:03,18:26,22.98,28.32,26.895,27.51,24.47,23.5633333333333,1007,81,4.835,325.75,84.75,Rain,light rain,84.25,22.06
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Patna,2025-09-08,05:32,18:04,29.65,36.8,34.745,33.33,29.68,30.0566666666667,1003,61.375,1.64125,194.875,93.125,Rain,light rain,57.375,5.13
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Patna,2025-09-09,05:32,18:04,28.12,34.94,31.745,34.085,31.1,29.1433333333333,1004,67.875,1.95375,189,96.125,Rain,light rain,48.25,3.83
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Patna,2025-09-08,05:32,18:04,29.65,36.8,34.745,33.33,29.68,30.0566666666667,1003,61.375,1.64125,194.875,93.125,Rain,light rain,57.375,5.13
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Patna,2025-09-09,05:32,18:04,28.12,34.94,31.745,34.085,31.1,29.1433333333333,1004,67.875,1.95375,189,96.125,Rain,light rain,48.25,3.83
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Patna,2025-09-09,05:32,18:04,26.99,35.65,32.715,34.78,31.4,28.7533333333333,1003.625,66.125,1.7875,193.5,77.25,Rain,light rain,54.25,8.96
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Ludhiana,2025-09-06,06:05,18:44,25.77,29.87,27.02,29.555,26.8,25.77,1006,85.8333333333333,2.68333333333333,99.6666666666667,88.8333333333333,Rain,light rain,70.5,6.55
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Ludhiana,2025-09-08,06:05,18:44,24.68,31.67,29.145,31.135,27.35,25.5266666666667,1004,82.75,1.91875,187.75,50.75,Rain,light rain,68.125,9.06
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Ludhiana,2025-09-09,06:05,18:44,24.83,31.57,29.06,30.62,27.07,25.4566666666667,1005.625,83.25,1.95,242.125,6.125,Rain,light rain,61.125,5.99
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Ludhiana,2025-09-08,06:05,18:44,24.68,31.67,29.145,31.135,27.35,25.5266666666667,1004,82.75,1.91875,187.75,50.75,Rain,light rain,68.125,9.06
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Ludhiana,2025-09-09,06:05,18:44,24.83,31.57,29.06,30.62,27.07,25.4566666666667,1005.625,83.25,1.95,242.125,6.125,Rain,light rain,61.125,5.99
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Ludhiana,2025-09-08,06:05,18:44,24.28,31.6,29.045,30.79,26.94,25.1466666666667,1004,83.75,1.965,176.25,31.75,Rain,light rain,82.25,19.21
forecast_data 2025-09-06 19:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,19:46,Ludhiana,2025-09-07,06:05,18:44,24.63,30.97,28.945,30.685,27.04,25.4233333333333,1004.625,83.5,2.08125,111.5,56.375,Rain,light rain,60.5,15.24
forecast_data 2025-09-06 19:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,19:46,Ludhiana,2025-09-08,06:05,18:44,24.21,31.91,29.135,31.2,26.87,25.0466666666667,1004.25,83.125,1.66875,176.375,13,Rain,light rain,98.5,16.47
forecast_data 2025-09-06 19:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,19:46,Ludhiana,2025-09-09,06:05,18:44,24.32,30.81,27.79,30.11,26.73,25.2833333333333,1006.125,81.5,2.5175,278,5.5,Rain,light rain,49,2.83
forecast_data 2025-09-06 23:47:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,23:47,Ludhiana,2025-09-08,06:05,18:44,24.21,31.91,29.135,31.2,26.87,25.0466666666667,1004.25,83.125,1.66875,176.375,13,Rain,light rain,98.5,16.47
forecast_data 2025-09-06 23:47:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,23:47,Ludhiana,2025-09-09,06:05,18:44,24.32,30.81,27.79,30.11,26.73,25.2833333333333,1006.125,81.5,2.5175,278,5.5,Rain,light rain,49,2.83
forecast_data 2025-09-06 19:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,19:46,Chennai,2025-09-07,05:58,18:16,28.59,33.4,32.29,30.405,29.56,29.03,1006.625,65.75,3.6575,176.25,72.875,Rain,light rain,41.875,2.98
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Bangalore,2025-09-06,06:08,18:27,22.4,26.96,22.995,26.535,25.84,23.3,1011.16666666667,75.1666666666667,3.495,278.5,64,Rain,light rain,63,8.05
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Bangalore,2025-09-07,06:08,18:27,19.56,26.9,24.17,26.29,23.02,20.46,1010.5,75.375,3.98625,276.875,75.625,Rain,light rain,56.5,3.81
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Bangalore,2025-09-07,06:08,18:27,19.56,26.9,24.17,26.29,23.02,20.46,1010.5,75.375,3.98625,276.875,75.625,Rain,light rain,56.5,3.81
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Bangalore,2025-09-07,06:08,18:27,20.25,26.94,24.155,26.395,22.61,20.9566666666667,1010.5,75.375,3.97625,272.75,60,Rain,light rain,64.5,5.91
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Bangalore,2025-09-10,06:08,18:27,20.65,27.49,25.295,27.12,24.57,21.6133333333333,1009.125,68.5,3.44,285.875,61.25,Rain,light rain,33.5,1.72
forecast_data 2025-09-06 19:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,19:46,Bangalore,2025-09-07,06:08,18:27,20.99,27.61,25.17,26.27,23.12,21.71,1010.5,75.25,4.21,273.375,64.625,Rain,light rain,70.25,5.3
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Jaipur,2025-09-06,06:08,18:42,24.67,27.31,26.265,27.14,24.98,24.67,1003.66666666667,83.6666666666667,6.12166666666667,129.833333333333,80.8333333333333,Rain,light rain,70.3333333333333,25.36
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Indore,2025-09-07,06:10,18:39,21.25,24.97,21.89,24.43,22.02,21.47,1006.5,95.25,3.67625,218.75,86.75,Rain,light rain,82.25,14.54
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Indore,2025-09-07,06:10,18:39,21.25,24.97,21.89,24.43,22.02,21.47,1006.5,95.25,3.67625,218.75,86.75,Rain,light rain,82.25,14.54
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Indore,2025-09-07,06:10,18:39,21.14,25.6,22.095,23.885,21.68,21.4766666666667,1006.625,95.625,3.6125,210.5,90,Rain,light rain,52.25,9
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Varanasi,2025-09-08,05:40,18:12,26.97,35.1,32.16,33.305,28.89,27.38,1003.375,72,2.185,273.625,54.25,Rain,light rain,62.625,8.72
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Varanasi,2025-09-09,05:40,18:12,26.05,34.38,31.54,32.27,28.14,26.83,1004.75,76.75,2.5575,286.75,95.625,Rain,light rain,59.5,9.09
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Varanasi,2025-09-10,05:40,18:12,26.48,34,31.235,32.27,28.86,27.13,1002.75,74.75,3.06375,292,84.5,Rain,light rain,62,11.37
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Varanasi,2025-09-08,05:40,18:12,26.97,35.1,32.16,33.305,28.89,27.38,1003.375,72,2.185,273.625,54.25,Rain,light rain,62.625,8.72
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Varanasi,2025-09-09,05:40,18:12,26.05,34.38,31.54,32.27,28.14,26.83,1004.75,76.75,2.5575,286.75,95.625,Rain,light rain,59.5,9.09
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Varanasi,2025-09-10,05:40,18:12,26.48,34,31.235,32.27,28.86,27.13,1002.75,74.75,3.06375,292,84.5,Rain,light rain,62,11.37
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Varanasi,2025-09-07,05:40,18:12,28.27,35.59,30.875,33.86,30.22,28.92,1003.25,67.625,1.7975,239,76.375,Rain,light rain,32.375,1.53
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Varanasi,2025-09-08,05:40,18:12,25.53,34.37,31.455,33.25,28.89,27.5133333333333,1003.375,73.125,2.4075,264,90.875,Rain,light rain,73.875,15.17
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Varanasi,2025-09-09,05:40,18:12,25.03,31.73,27.725,30.89,28.14,25.9433333333333,1004.5,84.5,2.21875,270.625,90.625,Rain,light rain,75.375,23.16
forecast_data 2025-09-06 19:46:58.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,19:46,Varanasi,2025-09-08,05:40,18:12,28.31,34.29,32.025,32.66,29.15,28.6866666666667,1003.625,68.875,2.56875,276.75,88.25,Rain,light rain,59.125,5.41
forecast_data 2025-09-06 23:47:02.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,23:47,Varanasi,2025-09-08,05:40,18:12,28.31,34.29,32.025,32.66,29.15,28.6866666666667,1003.625,68.875,2.56875,276.75,88.25,Rain,light rain,59.125,5.41
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Delhi,2025-09-06,06:01,18:37,27.54,30.45,28.16,29.825,30.45,29.33,1005.16666666667,68.3333333333333,4.235,108.833333333333,55.3333333333333,Rain,light rain,28.6666666666667,1.26
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Mumbai,2025-09-08,06:24,18:49,26.21,27.51,26.875,27.46,27.2,26.51,1007.25,80.5,4.915,194,52.875,Rain,light rain,52.5,3.53
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Lucknow,2025-09-08,05:48,18:21,27.63,34.36,32.53,31.355,29.06,27.9733333333333,1003.5,71.75,2.645,289.375,69.25,Rain,light rain,92.625,15.62
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Surat,2025-09-07,06:23,18:50,25.17,27.58,26.96,27.155,26.04,25.4933333333333,1005.75,86.75,6.03125,219.875,99.5,Rain,light rain,90.5,15.94
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Surat,2025-09-08,06:23,18:50,25.04,29.39,28.12,28.595,26.27,25.3266666666667,1006.125,79.375,5.01875,223.75,44.875,Rain,light rain,49.375,1.72
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Bhopal,2025-09-06,06:04,18:33,22.17,24.56,22.84,24.14,22.86,22.17,1006.33333333333,96.6666666666667,3.795,202.833333333333,94.3333333333333,Rain,light rain,66.6666666666667,18.46
forecast_data 2025-09-06 07:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,07:46,Agra,2025-09-07,05:59,18:33,26.24,32.88,30.23,32.585,29.2,27.0766666666667,1003.75,70.75,2.61,211.625,35.5,Rain,light rain,52.375,2.4
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Mumbai,2025-09-08,06:24,18:49,26.21,27.51,26.875,27.46,27.2,26.51,1007.25,80.5,4.915,194,52.875,Rain,light rain,52.5,3.53
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Lucknow,2025-09-08,05:48,18:21,27.63,34.36,32.53,31.355,29.06,27.9733333333333,1003.5,71.75,2.645,289.375,69.25,Rain,light rain,92.625,15.62
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Surat,2025-09-07,06:23,18:50,25.17,27.58,26.96,27.155,26.04,25.4933333333333,1005.75,86.75,6.03125,219.875,99.5,Rain,light rain,90.5,15.94
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Surat,2025-09-08,06:23,18:50,25.04,29.39,28.12,28.595,26.27,25.3266666666667,1006.125,79.375,5.01875,223.75,44.875,Rain,light rain,49.375,1.72
forecast_data 2025-09-06 11:46:46.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,11:46,Agra,2025-09-07,05:59,18:33,26.24,32.88,30.23,32.585,29.2,27.0766666666667,1003.75,70.75,2.61,211.625,35.5,Rain,light rain,52.375,2.4
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Mumbai,2025-09-07,06:24,18:49,25.59,26.57,26.505,25.85,26.34,26.3433333333333,1007.625,83.125,5.8525,218.25,99.875,Rain,light rain,100,14.79
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Mumbai,2025-09-08,06:24,18:49,25.91,27.56,26.61,27.55,27.41,26.3833333333333,1007.375,81.625,5.375,191.5,59.625,Rain,light rain,56.75,3.31
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Lucknow,2025-09-08,05:48,18:21,27.49,31.55,29.74,31.015,27.98,28.07,1003.875,76.25,2.86625,295.25,93,Rain,light rain,91.625,20.79
forecast_data 2025-09-06 15:47:01.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-06,15:46,Surat,2025-09-08,06:23,18:50,24.84,29.26,27.89,28.575,26.18,25.13,1006,81.25,4.63125,209.75,31.5,Rain,light rain,39.875,1.67
